user_story,uml_json,label,
"As a user, I want to be able to easily buy and sell stocks online so that I can make trades quickly and efficiently.","{'user': {'userId': 'USR-1020', 'name': 'Meera Sinha', 'email': 'meera@example.com'}, 'stock': {'ticker': 'HDFCBANK', 'companyName': 'HDFC Bank Ltd.', 'currentPrice': 1710.5}, 'tradeOrder': {'orderId': 'ORD-8091', 'stock': 'HDFCBANK', 'orderType': 'Limit', 'tradeType': 'Buy', 'quantity': 20, 'limitPrice': 1705.0, 'status': 'Pending', 'timestamp': '2025-06-26T15:45:00'}, 'tradeConfirmation': {'confirmationId': 'CONF-8091', 'orderId': 'ORD-8091', 'executedPrice': 1705.0, 'executedQuantity': 20, 'status': 'Executed', 'executionTime': '2025-06-26T15:47:00'}, 'portfolio': {'portfolioId': 'PF-1050', 'userId': 'USR-1020', 'cashBalance': 45000.0, 'holdings': [{'stock': 'HDFCBANK', 'quantity': 60, 'avgPurchasePrice': 1682.75}, {'stock': 'INFY', 'quantity': 30, 'avgPurchasePrice': 1550.1}]}, 'openOrders': [{'orderId': 'ORD-8091', 'stock': 'HDFCBANK', 'orderType': 'Limit', 'tradeType': 'Buy', 'quantity': 20, 'limitPrice': 1705.0, 'status': 'Pending'}]}",Events,
"As a user, I want to be able to view and track my investment performance over time so that I can evaluate my strategies and make informed decisions.","{'user': {'userId': 'USR-2521', 'name': 'Ankit Rao', 'email': 'ankit.rao@example.com'}, 'portfolio': {'portfolioId': 'PF-9005', 'cashBalance': 15200.0, 'holdings': [{'stock': {'ticker': 'INFY', 'companyName': 'Infosys Ltd.'}, 'quantity': 40, 'avgPurchasePrice': 1520.0, 'investmentDate': '2024-08-01'}, {'stock': {'ticker': 'ITC', 'companyName': 'ITC Ltd.'}, 'quantity': 100, 'avgPurchasePrice': 420.0, 'investmentDate': '2024-11-20'}]}, 'portfolioPerformance': {'timePeriod': 'Last 6 Months', 'totalReturn': 12.5, 'gainLoss': 8720.5, 'performanceGraph': [{'date': '2025-01-01', 'portfolioValue': 155000}, {'date': '2025-03-01', 'portfolioValue': 160500}, {'date': '2025-06-01', 'portfolioValue': 167720.5}]}, 'performanceComparison': {'benchmarkName': 'NIFTY 50', 'portfolioReturn': 12.5, 'benchmarkReturn': 9.2, 'delta': 3.3}, 'export': {'format': 'CSV', 'fileUrl': 'https://traderapp.com/export/ankit_portfolio_june.csv'}}",Events,
"As a user, I want to be able to access educational resources and tools so that I can improve my investment knowledge and skills.","{'user': {'userId': 'USR-3101', 'name': 'Priya Kulkarni', 'email': 'priya.k@example.com'}, 'educationalResources': [{'resourceId': 'RES-101', 'title': 'Understanding Stock Market Basics', 'type': 'Article', 'topic': 'Stock Market', 'contentUrl': 'https://investsmart.com/articles/stock-market-basics', 'lastUpdated': '2025-06-20'}, {'resourceId': 'RES-102', 'title': 'Risk Management Tutorial', 'type': 'Video', 'topic': 'Risk Management', 'contentUrl': 'https://investsmart.com/videos/risk-management', 'lastUpdated': '2025-06-10'}], 'learningTools': [{'toolId': 'TOOL-201', 'name': 'SIP Return Calculator', 'type': 'Calculator', 'description': 'Calculate potential SIP returns over a time period.', 'url': 'https://investsmart.com/tools/sip-calculator'}, {'toolId': 'TOOL-202', 'name': 'Investor Risk Profile Assessment', 'type': 'Risk Assessment', 'description': 'Discover your risk tolerance profile through a short quiz.', 'url': 'https://investsmart.com/tools/risk-assessment'}], 'bookmarkedResources': [{'bookmarkId': 'BMK-501', 'userId': 'USR-3101', 'resourceId': 'RES-101', 'savedDate': '2025-06-25'}]}",Education,
"As a user, I want to be able to set up automatic investments and recurring trades so that I can save time and stay on track with my investment goals.","{'user': {'userId': 'USR-4051', 'name': 'Ravi Narayan', 'email': 'ravi.n@example.com'}, 'autoInvestmentRules': [{'ruleId': 'RULE-101', 'stockOrFund': {'assetId': 'AST-001', 'name': 'Nippon India Nifty 50 ETF', 'type': 'ETF', 'tickerSymbol': 'NIFTYBEES'}, 'actionType': 'Buy', 'amount': 2000.0, 'frequency': 'Monthly', 'nextExecutionDate': '2025-07-01', 'isActive': True}, {'ruleId': 'RULE-102', 'stockOrFund': {'assetId': 'AST-002', 'name': 'Infosys Ltd.', 'type': 'Stock', 'tickerSymbol': 'INFY'}, 'actionType': 'Buy', 'amount': 5000.0, 'frequency': 'Weekly', 'nextExecutionDate': '2025-06-30', 'isActive': True}], 'tradeExecutionLog': [{'executionId': 'EXEC-9001', 'ruleId': 'RULE-101', 'executionDate': '2025-06-01', 'executedAmount': 2000.0, 'status': 'Success'}, {'executionId': 'EXEC-9002', 'ruleId': 'RULE-102', 'executionDate': '2025-06-23', 'executedAmount': 5000.0, 'status': 'Success'}]}",Accounts,
"As a user, I want to be able to view and analyze financial statements and other corporate data for individual companies so that I can make informed investment decisions.","{'user': {'userId': 'USR-5123', 'name': 'Sneha Sharma', 'email': 'sneha.s@example.com'}, 'company': {'ticker': 'TCS', 'name': 'Tata Consultancy Services Ltd.', 'sector': 'Information Technology'}, 'financials': {'year': 2024, 'balanceSheet': {'assets': 145000000000.0, 'liabilities': 56000000000.0, 'equity': 89000000000.0}, 'incomeStatement': {'revenue': 228000000000.0, 'expenses': 170000000000.0, 'netIncome': 58000000000.0}, 'cashFlowStatement': {'operatingCashFlow': 62000000000.0, 'investingCashFlow': -15000000000.0, 'financingCashFlow': -8000000000.0}, 'corporateMetrics': {'eps': 120.85, 'peRatio': 30.2, 'marketCap': 1300000000000.0, 'debtToEquity': 0.45, 'returnOnEquity': 24.6}}, 'historicalData': [{'year': 2023, 'revenue': 215000000000.0, 'netIncome': 52000000000.0, 'eps': 112.5, 'peRatio': 32.1}, {'year': 2022, 'revenue': 202000000000.0, 'netIncome': 49000000000.0, 'eps': 105.0, 'peRatio': 29.4}]}",Accounts,
"As a user, I want to be able to set up alerts for specific stocks or market events so that I can stay informed and take action as needed.","{'user': {'userId': 'USR-7852', 'name': 'Akash Mehta', 'email': 'akash.mehta@example.com', 'deviceToken': 'abc123xyz_push'}, 'alerts': [{'alertId': 'ALRT-1001', 'stock': {'ticker': 'RELIANCE', 'companyName': 'Reliance Industries Ltd.'}, 'alertType': 'Price', 'criteria': {'priceAbove': 3000.0, 'priceBelow': None, 'percentageChange': None, 'keywords': []}, 'deliveryMethod': 'Push', 'isActive': True}, {'alertId': 'ALRT-1002', 'stock': {'ticker': 'TCS', 'companyName': 'Tata Consultancy Services'}, 'alertType': 'News', 'criteria': {'priceAbove': None, 'priceBelow': None, 'percentageChange': None, 'keywords': ['merger', 'earnings', 'bonus']}, 'deliveryMethod': 'Email', 'isActive': True}], 'notifications': [{'notificationId': 'NTF-8801', 'alertId': 'ALRT-1001', 'timestamp': '2025-06-25T10:05:00Z', 'message': 'Alert: RELIANCE stock price has crossed ₹3000.', 'status': 'Sent'}]}",Accounts,
"As a user, I want to be able to access customer support and assistance when needed so that I can resolve any issues or concerns.","{'user': {'userId': 'USR-9021', 'name': 'Meena Iyer', 'email': 'meena.iyer@example.com'}, 'supportTickets': [{'ticketId': 'TKT-1001', 'userId': 'USR-9021', 'issueType': 'Trading', 'description': 'Unable to execute a sell order for TCS stock.', 'status': 'In Progress', 'submittedDate': '2025-06-25', 'responseMessages': [{'messageId': 'MSG-01', 'ticketId': 'TKT-1001', 'sender': 'Agent', 'message': 'We are checking this issue and will update you shortly.', 'timestamp': '2025-06-25T10:20:00Z'}]}], 'faqs': [{'faqId': 'FAQ-001', 'question': 'How do I reset my account password?', 'answer': 'Go to Settings > Security > Reset Password.', 'category': 'Account'}, {'faqId': 'FAQ-002', 'question': 'What are the trading hours?', 'answer': 'Trading hours are 9:15 AM to 3:30 PM (IST) on business days.', 'category': 'Trading'}]}",Accounts,
"As a teacher, I want to be able to upload course materials and resources, so that my students can easily access them.","{'teacher': {'teacherId': 'T-9001', 'name': 'Dr. Kavitha Menon', 'email': 'kavitha.menon@example.edu'}, 'course': {'courseId': 'ENG201', 'courseName': 'Advanced English Literature', 'description': 'Study of 19th and 20th-century literature and literary theory.'}, 'materials': [{'materialId': 'MAT-001', 'title': 'Victorian Literature Overview', 'type': 'Document', 'uploadDate': '2025-06-10', 'fileUrl': '/materials/ENG201/victorian-overview.pdf', 'tags': ['Victorian', 'Introduction', 'PDF']}, {'materialId': 'MAT-002', 'title': 'Poetry Analysis Lecture', 'type': 'Video', 'uploadDate': '2025-06-12', 'fileUrl': '/materials/ENG201/poetry-analysis.mp4', 'tags': ['Poetry', 'Lecture', 'Video']}, {'materialId': 'MAT-003', 'title': 'Literary Devices Infographic', 'type': 'Image', 'uploadDate': '2025-06-13', 'fileUrl': '/materials/ENG201/lit-devices.jpg', 'tags': ['Infographic', 'Devices']}]}",Education,
"As a student, I want to be able to take quizzes and exams online, so that I can test my knowledge and receive feedback.","{'quiz': {'quizId': 'QUIZ-202', 'title': 'Photosynthesis Basics', 'type': 'Quiz', 'questions': [{'questionId': 'Q1', 'text': 'Photosynthesis mainly occurs in which plant organ?', 'type': 'MCQ', 'choices': ['Roots', 'Leaves', 'Stems', 'Flowers'], 'correctAnswer': 'Leaves'}, {'questionId': 'Q2', 'text': 'True or False: Oxygen is a byproduct of photosynthesis.', 'type': 'TrueFalse', 'choices': ['True', 'False'], 'correctAnswer': 'True'}, {'questionId': 'Q3', 'text': 'Name the green pigment involved in photosynthesis.', 'type': 'ShortAnswer', 'choices': [], 'correctAnswer': 'Chlorophyll'}]}, 'submission': {'submissionId': 'SUB-901', 'studentId': 'STU-102', 'quizId': 'QUIZ-202', 'answers': [{'questionId': 'Q1', 'response': 'Leaves'}, {'questionId': 'Q2', 'response': 'True'}, {'questionId': 'Q3', 'response': 'Chlorophyll'}]}, 'result': {'resultId': 'RES-501', 'studentId': 'STU-102', 'quizId': 'QUIZ-202', 'score': 3, 'feedback': [{'questionId': 'Q1', 'correct': True, 'message': 'Correct! Photosynthesis mainly occurs in leaves.'}, {'questionId': 'Q2', 'correct': True, 'message': 'Correct! Oxygen is a byproduct of photosynthesis.'}, {'questionId': 'Q3', 'correct': True, 'message': 'Correct answer: Chlorophyll.'}]}}",Education,
"As a student, I want to be able to take quizzes and exams online, so that I can test my knowledge and receive feedback.","{'quiz': {'quizId': 'QUIZ-202', 'title': 'Photosynthesis Basics', 'type': 'Quiz', 'questions': [{'questionId': 'Q1', 'text': 'Photosynthesis mainly occurs in which plant organ?', 'type': 'MCQ', 'choices': ['Roots', 'Leaves', 'Stems', 'Flowers'], 'correctAnswer': 'Leaves'}, {'questionId': 'Q2', 'text': 'True or False: Oxygen is a byproduct of photosynthesis.', 'type': 'TrueFalse', 'choices': ['True', 'False'], 'correctAnswer': 'True'}, {'questionId': 'Q3', 'text': 'Name the green pigment involved in photosynthesis.', 'type': 'ShortAnswer', 'choices': [], 'correctAnswer': 'Chlorophyll'}]}, 'submission': {'submissionId': 'SUB-901', 'studentId': 'STU-102', 'quizId': 'QUIZ-202', 'answers': [{'questionId': 'Q1', 'response': 'Leaves'}, {'questionId': 'Q2', 'response': 'True'}, {'questionId': 'Q3', 'response': 'Chlorophyll'}]}, 'result': {'resultId': 'RES-501', 'studentId': 'STU-102', 'quizId': 'QUIZ-202', 'score': 3, 'feedback': [{'questionId': 'Q1', 'correct': True, 'message': 'Correct! Photosynthesis mainly occurs in leaves.'}, {'questionId': 'Q2', 'correct': True, 'message': 'Correct! Oxygen is a byproduct of photosynthesis.'}, {'questionId': 'Q3', 'correct': True, 'message': 'Correct answer: Chlorophyll.'}]}}",Education,
"As a student, I want to be able to access course materials and resources on my mobile device, so that I can study on the go.","{'student': {'studentId': 'STU-502', 'name': 'Ananya Iyer', 'email': 'ananya.iyer@example.edu'}, 'course': {'courseId': 'BIO-205', 'courseName': 'Cell Biology', 'materials': [{'materialId': 'MAT-101', 'title': 'Cell Structure Diagram', 'type': 'Image', 'url': 'https://cdn.example.edu/materials/cell-structure.png', 'fileSize': 2.5, 'isOfflineAvailable': False}, {'materialId': 'MAT-102', 'title': 'Introduction to Cell Biology', 'type': 'Video', 'url': 'https://cdn.example.edu/videos/cell-intro.mp4', 'fileSize': 50.2, 'isOfflineAvailable': True}]}, 'offlineMaterials': [{'materialId': 'MAT-102', 'title': 'Introduction to Cell Biology', 'type': 'Video', 'url': 'local:///videos/cell-intro.mp4', 'fileSize': 50.2, 'isOfflineAvailable': True}]}",Education,
"As a teacher, I want to be able to create and manage course schedules, so that my students know what to expect.","{'teacher': {'teacherId': 'TCH-204', 'name': 'Mr. Ramesh Mehta', 'email': 'ramesh.mehta@example.edu'}, 'course': {'courseId': 'PHY-101', 'courseName': 'Introduction to Physics'}, 'schedule': {'scheduleId': 'SCH-789', 'courseId': 'PHY-101', 'sessions': [{'sessionId': 'SES-01', 'title': 'Kinematics Basics', 'date': '2025-07-01', 'startTime': '10:00', 'endTime': '11:30', 'location': 'Room 202', 'description': 'Understanding displacement, velocity, and acceleration.'}, {'sessionId': 'SES-02', 'title': ""Newton's Laws"", 'date': '2025-07-03', 'startTime': '10:00', 'endTime': '11:30', 'location': 'Room 202', 'description': ""Overview of Newton's three laws of motion.""}]}}",Education,
"As a user, I want to be able to track my meals so that I can monitor my daily calorie intake.","{'user': {'userId': 'USR-2005', 'name': 'Sahana Roy', 'email': 'sahana.roy@example.com', 'dailyCalorieGoal': 1800}, 'meals': [{'mealId': 'MEAL-001', 'name': 'Breakfast - Oatmeal', 'dateTime': '2025-07-10T08:00:00Z', 'calories': 350, 'carbs': 60, 'protein': 10, 'fat': 5}, {'mealId': 'MEAL-002', 'name': 'Lunch - Grilled Chicken Salad', 'dateTime': '2025-07-10T13:00:00Z', 'calories': 450, 'carbs': 20, 'protein': 35, 'fat': 15}, {'mealId': 'MEAL-003', 'name': 'Snack - Mixed Nuts', 'dateTime': '2025-07-10T16:30:00Z', 'calories': 200, 'carbs': 10, 'protein': 6, 'fat': 16}], 'dailySummary': {'date': '2025-07-10', 'totalCalories': 1000, 'totalCarbs': 90, 'totalProtein': 51, 'totalFat': 36, 'goalCalories': 1800, 'percentageAchieved': 55.55, 'feedback': 'You’ve consumed 55% of your goal. You still have 800 kcal left for the day.'}}",Fitness,
"As a user, I want to be able to set exercise goals so that I can track my progress.","{'user': {'userId': 'USR-3007', 'name': 'Vikram Singh', 'email': 'vikram.singh@example.com'}, 'exerciseGoal': {'goalId': 'GOAL-001', 'goalType': 'steps', 'targetValue': 10000, 'period': 'daily'}, 'exercises': [{'exerciseId': 'EX-001', 'type': 'Running', 'durationMinutes': 30, 'distanceKm': 5.2, 'steps': 6500, 'caloriesBurned': 320, 'dateTime': '2025-07-10T07:30:00Z'}, {'exerciseId': 'EX-002', 'type': 'Walking', 'durationMinutes': 45, 'distanceKm': 3.8, 'steps': 4200, 'caloriesBurned': 210, 'dateTime': '2025-07-10T18:00:00Z'}], 'progress': {'goalType': 'steps', 'targetValue': 10000, 'achievedValue': 10700, 'percentageAchieved': 107, 'feedback': ""Excellent! You've exceeded your daily step goal by 7%.""}}",Fitness,
"As a user, I want to be able to track my weight so that I can monitor my progress.
As a user, I want to be able to track my blood pressure readings so that I can monitor my health.","{'user': {'userId': 'USR-4012', 'name': 'Priya Sharma', 'email': 'priya.sharma@example.com'}, 'weightGoal': {'goalId': 'GOAL-002', 'targetWeightKg': 60, 'goalType': 'loss'}, 'weightEntries': [{'entryId': 'WE-001', 'date': '2025-07-01', 'weightKg': 68.0}, {'entryId': 'WE-002', 'date': '2025-07-05', 'weightKg': 66.5}, {'entryId': 'WE-003', 'date': '2025-07-10', 'weightKg': 65.8}], 'progress': {'startWeightKg': 68.0, 'currentWeightKg': 65.8, 'targetWeightKg': 60.0, 'weightChangeKg': -2.2, 'percentageAchieved': 40.0, 'feedback': 'Good progress! You’ve lost 2.2 kg, 40% of your target weight loss.'}}",Fitness,
"As a user, I want to be able to find healthy recipes that fit my dietary needs.","{'user': {'userId': 'USR-7012', 'name': 'Neha Verma', 'email': 'neha.verma@example.com', 'favorites': ['REC-001', 'REC-003']}, 'recipes': [{'recipeId': 'REC-001', 'name': 'Quinoa Salad', 'description': 'A fresh quinoa salad with vegetables.', 'ingredients': [{'name': 'Quinoa', 'quantity': '1 cup'}, {'name': 'Cherry Tomatoes', 'quantity': '1 cup'}, {'name': 'Cucumber', 'quantity': '1 cup'}, {'name': 'Olive Oil', 'quantity': '2 tbsp'}], 'instructions': 'Cook quinoa. Chop vegetables. Mix everything with olive oil.', 'nutritionInfo': {'calories': 350, 'proteinGrams': 12, 'carbsGrams': 45, 'fatGrams': 10}, 'tags': ['vegetarian', 'gluten-free', 'low-carb']}, {'recipeId': 'REC-002', 'name': 'Grilled Chicken', 'description': 'Lean protein grilled to perfection.', 'ingredients': [{'name': 'Chicken Breast', 'quantity': '200g'}, {'name': 'Lemon Juice', 'quantity': '2 tbsp'}, {'name': 'Garlic', 'quantity': '1 clove'}], 'instructions': 'Marinate chicken. Grill until cooked.', 'nutritionInfo': {'calories': 250, 'proteinGrams': 30, 'carbsGrams': 2, 'fatGrams': 5}, 'tags': ['gluten-free', 'low-carb']}], 'groceryList': {'listId': 'GL-123', 'items': [{'name': 'Quinoa', 'quantity': '1 cup'}, {'name': 'Cherry Tomatoes', 'quantity': '1 cup'}, {'name': 'Cucumber', 'quantity': '1 cup'}, {'name': 'Olive Oil', 'quantity': '2 tbsp'}]}}",Fitness,
"As a user, I want to be able to connect with friends and family to share our health progress and goals.","{'user': {'userId': 'USR-9876', 'name': 'Rahul Sharma', 'email': 'rahul.sharma@example.com', 'privacySettings': {'visibilityOptions': ['Public', 'Friends Only', 'Private'], 'defaultVisibility': 'Friends Only'}, 'connections': ['USR-1234', 'USR-5678'], 'groupsJoined': ['GRP-001', 'GRP-002']}, 'posts': [{'postId': 'POST-001', 'authorId': 'USR-9876', 'content': 'Just hit my step goal for the week!', 'createdAt': '2025-07-01T10:15:00Z', 'likes': 5, 'visibility': 'Friends Only', 'comments': [{'commentId': 'COM-001', 'authorId': 'USR-1234', 'postId': 'POST-001', 'text': 'Great job, Rahul!', 'createdAt': '2025-07-01T11:00:00Z'}]}], 'groups': [{'groupId': 'GRP-001', 'name': 'Fitness Enthusiasts', 'description': 'A group for sharing workouts and tips.', 'members': ['USR-9876', 'USR-5678']}, {'groupId': 'GRP-002', 'name': 'Healthy Recipes', 'description': 'Share and discover nutritious meal ideas.', 'members': ['USR-9876']}]}",Fitness,
"As a user, I want to be able to find nearby gyms and fitness classes.","{'user': {'userId': 'USR-5555', 'name': 'Anjali Patel', 'email': 'anjali.patel@example.com', 'favorites': ['GYM-101', 'GYM-203']}, 'gyms': [{'gymId': 'GYM-101', 'name': 'FitZone Gym', 'location': {'latitude': 28.6139, 'longitude': 77.209, 'address': 'Connaught Place, New Delhi'}, 'ratings': 4.7, 'reviews': [{'reviewId': 'REV-001', 'authorId': 'USR-9999', 'rating': 5, 'comment': 'Great facilities and trainers!'}], 'classesOffered': [{'classId': 'CLS-201', 'name': 'Morning Yoga', 'type': 'Yoga', 'schedule': 'Mon-Wed-Fri 7:00-8:00 AM', 'price': 300.0}]}, {'gymId': 'GYM-203', 'name': 'SpinFit Studio', 'location': {'latitude': 28.6353, 'longitude': 77.2249, 'address': 'Karol Bagh, New Delhi'}, 'ratings': 4.5, 'reviews': [], 'classesOffered': [{'classId': 'CLS-303', 'name': 'Spin Power', 'type': 'Spin', 'schedule': 'Tue-Thu 6:30-7:30 PM', 'price': 500.0}]}]}",Fitness,
"As a user, I want to be able to find healthy recipes that fit my dietary restrictions so that I can maintain a healthy diet.","{'user': {'userId': 'USR-4567', 'name': 'Nisha Patel', 'email': 'nisha.patel@example.com', 'dietaryPreferences': ['gluten-free', 'vegan'], 'favorites': ['REC-101', 'REC-303']}, 'recipes': [{'recipeId': 'REC-101', 'title': 'Vegan Chickpea Salad', 'description': 'A quick, healthy chickpea salad perfect for lunch.', 'instructions': 'Mix chickpeas, veggies, olive oil, and lemon juice. Season to taste.', 'nutritionInfo': {'calories': 350, 'carbs': 45, 'protein': 12, 'fat': 10}, 'dietaryTags': ['vegan', 'gluten-free', 'low-carb'], 'ratings': [{'ratingId': 'RAT-001', 'userId': 'USR-4567', 'stars': 5, 'comment': 'Loved this recipe! Fresh and tasty.', 'date': '2025-06-23'}]}]}",Fitness,
"As a user, I want to be able to contact real estate agents directly through the website so that I can get more information about a property or schedule a viewing.","{'user': {'userId': 'USR-1234', 'name': 'John Doe', 'email': 'john.doe@example.com', 'messageHistory': [{'messageId': 'MSG-001', 'senderId': 'USR-1234', 'receiverId': 'AGT-5678', 'propertyId': 'PROP-9999', 'content': ""Hi, I'd like to know if this property is still available?"", 'timestamp': '2024-06-30T10:15:00Z'}]}, 'agent': {'agentId': 'AGT-5678', 'name': 'Anita Kapoor', 'email': 'anita.kapoor@agency.com', 'phone': '+91-9876543210', 'propertiesListed': [{'propertyId': 'PROP-9999', 'title': '3 BHK Villa in Indiranagar', 'location': 'Bangalore'}], 'ratings': [{'ratingId': 'RATE-001', 'agentId': 'AGT-5678', 'userId': 'USR-1234', 'rating': 5, 'feedback': 'Anita was very helpful and prompt!', 'timestamp': '2024-06-30T12:00:00Z'}]}, 'viewingAppointment': {'appointmentId': 'VIEW-321', 'userId': 'USR-1234', 'agentId': 'AGT-5678', 'propertyId': 'PROP-9999', 'scheduledDateTime': '2024-07-02T11:00:00Z'}}",Task Management,
"As a user, I want to be able to view properties on a map so that I can easily see their location and proximity to important landmarks.","{'searchCriteria': {'location': 'San Francisco, CA', 'filters': {'priceMin': 500000, 'priceMax': 1200000, 'bedrooms': 2, 'bathrooms': 2}}, 'properties': [{'propertyId': 'PROP-1001', 'title': 'Modern Condo in Mission District', 'description': 'Beautiful 2-bedroom, 2-bath condo with city views.', 'price': 950000, 'bedrooms': 2, 'bathrooms': 2, 'latitude': 37.7599, 'longitude': -122.4148, 'photos': ['https://example.com/photo1.jpg', 'https://example.com/photo2.jpg']}, {'propertyId': 'PROP-1002', 'title': 'Victorian Home Near Golden Gate Park', 'description': 'Charming 3-bedroom home with historical details.', 'price': 1150000, 'bedrooms': 3, 'bathrooms': 2, 'latitude': 37.7694, 'longitude': -122.4862, 'photos': ['https://example.com/photo3.jpg', 'https://example.com/photo4.jpg']}]}",Task Management,
"As a user, I want to be able to view properties in a virtual tour so that I can get a better sense of their layout and features before visiting in person.","{'property': {'propertyId': 'PROP-8888', 'title': 'Luxury Apartment in Downtown', 'location': 'New York, NY', 'price': 1250000, 'virtualTour': {'tourId': 'VT-5555', 'propertyId': 'PROP-8888', 'mediaList': [{'segmentId': 'SEG-1', 'roomId': 'RM-101', 'mediaUrl': 'https://example.com/living-room.mp4', 'description': 'Spacious living room with panoramic city views.'}, {'segmentId': 'SEG-2', 'roomId': 'RM-102', 'mediaUrl': 'https://example.com/kitchen.mp4', 'description': 'Modern kitchen with stainless steel appliances.'}, {'segmentId': 'SEG-3', 'roomId': 'RM-103', 'mediaUrl': 'https://example.com/bedroom.mp4', 'description': 'Large bedroom with walk-in closet.'}]}}, 'agent': {'agentId': 'AGT-4444', 'name': 'Michael Lee', 'email': 'michael.lee@realty.com', 'phone': '+1-212-555-7890'}}",Task Management,
"As a user, I want to be able to view historical property data so that I can understand the property's value and potential future trends.","{'property': {'propertyId': 'PROP-5678', 'address': '789 Maple Street, Boston, MA', 'currentPrice': 780000, 'propertyHistory': {'salesRecords': [{'saleDate': '2020-04-10', 'salePrice': 640000}, {'saleDate': '2015-09-15', 'salePrice': 520000}], 'valuationTrend': [{'date': '2020-04-10', 'estimatedValue': 640000}, {'date': '2022-01-01', 'estimatedValue': 720000}, {'date': '2024-01-01', 'estimatedValue': 780000}]}}, 'marketTrend': {'location': 'Boston, MA', 'medianPrices': [{'date': '2020-01-01', 'value': 580000}, {'date': '2022-01-01', 'value': 650000}, {'date': '2024-01-01', 'value': 710000}], 'inventoryLevels': [{'date': '2020-01-01', 'value': 1500}, {'date': '2022-01-01', 'value': 1200}, {'date': '2024-01-01', 'value': 1000}]}}",Task Management,
"As a user, I want to be able to receive alerts when a property that meets my criteria becomes available so that I can stay up-to-date on the market.","{'user': {'userId': 'USR-1024', 'name': 'John Smith', 'email': 'john.smith@example.com', 'phoneNumber': '+1234567890', 'alertPreferences': [{'alertId': 'ALERT-5555', 'location': 'San Francisco, CA', 'priceRangeMin': 700000, 'priceRangeMax': 900000, 'bedrooms': 3, 'bathrooms': 2, 'deliveryMethod': 'email'}, {'alertId': 'ALERT-9999', 'location': 'San Jose, CA', 'priceRangeMin': 500000, 'priceRangeMax': 750000, 'bedrooms': 2, 'bathrooms': 2, 'deliveryMethod': 'sms'}]}, 'notifications': [{'notificationId': 'NTF-001', 'type': 'Property Alert', 'message': 'New listing in San Francisco: 3 beds, 2 baths, $800,000', 'dateSent': '2025-06-25T14:30:00Z'}]}",Task Management,
"As a user, I want to be able to save search criteria so that I can easily find new listings that meet my preferences.","{'searchId': 'SEARCH-12345', 'userId': 'USER-98765', 'location': 'San Francisco, CA', 'minPrice': 600000, 'maxPrice': 1200000, 'minBedrooms': 2, 'maxBedrooms': 3, 'minBathrooms': 2, 'maxBathrooms': 3, 'dateCreated': '2024-05-20T14:30:00Z'}",Task Management,
"As a user, I want to be able to leave reviews of properties I have viewed so that I can share my experience with other potential buyers.","{'reviewId': 'REV-12345', 'userId': 'USER-56789', 'propertyId': 'PROP-24680', 'rating': 4, 'comment': 'The house is beautiful and spacious, but the neighborhood is a bit noisy.', 'datePosted': '2025-06-20T14:25:00Z', 'status': 'APPROVED'}",Task Management,
"As a user, I want to be able to compare multiple properties side-by-side so that I can easily compare their features and make an informed decision.","{'comparisonId': 'COMP-20250623-0001', 'userId': 'USER-56789', 'dateCreated': '2025-06-23T12:45:00Z', 'properties': [{'propertyId': 'PROP-101', 'title': 'Elegant 3BR Downtown Condo', 'price': 450000, 'bedrooms': 3, 'bathrooms': 2, 'squareFootage': 1600, 'location': 'Downtown', 'features': ['Balcony', 'Gym Access', 'Pool']}, {'propertyId': 'PROP-102', 'title': 'Modern Suburban Home', 'price': 495000, 'bedrooms': 4, 'bathrooms': 3, 'squareFootage': 2200, 'location': 'Suburbs', 'features': ['Garage', 'Backyard', 'Energy Efficient']}]}",Task Management,
"As a user, I want to be able to view 3D virtual tours of properties so that I can get a more immersive experience of the property.","{'tourId': 'VT-20250623-001', 'propertyId': 'PROP-1002', 'provider': 'Matterport', 'embedUrl': 'https://my.matterport.com/show/?m=abcd1234', 'propertyInfo': {'bedrooms': 3, 'bathrooms': 2, 'squareFootage': 1800, 'title': 'Modern Downtown Loft'}}",Task Management,
"As a user, I want to be able to filter search results by specific criteria so that I can quickly find properties that meet my preferences.","{'location': 'San Francisco, CA', 'priceMin': 800000, 'priceMax': 1200000, 'bedrooms': 3, 'bathrooms': 2, 'propertyType': 'Condo', 'amenities': ['Gym', 'Parking Garage'], 'sortBy': 'priceAsc'}",Task Management,
